,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
81,NA1_4153652734,40,62,81,101823,184817,1153,230.6,67250,1,3,1,1,1,2,0,LOSS
82,NA1_4153599524,33,30,67,68579,70114,1498,299.6,50475,1,2,1,2,2,0,1,WIN
83,NA1_4153599524,30,33,81,63141,72342,940,188,47633,1,1,2,2,1,0,0,LOSS
84,NA1_4153632434,53,45,126,143350,145363,1095,219,73655,1,0,4,1,1,1,1,WIN
85,NA1_4153632434,45,53,88,136871,148232,1192,238.4,71649,2,0,1,3,1,0,0,LOSS
86,NA1_4153504398,42,37,100,105246,105491,1191,238.2,59919,1,2,1,2,0,1,1,WIN
87,NA1_4153504398,37,42,75,94185,111021,1242,248.4,56714,1,2,1,2,1,1,0,LOSS
88,NA1_4153491208,68,51,146,189400,170639,1481,296.2,81737,1,3,1,1,1,2,1,WIN
89,NA1_4153491208,51,68,112,161213,199708,1189,237.8,75510,2,1,4,1,0,1,0,LOSS
90,NA1_4153348482,50,54,102,149207,203276,713,142.6,83244,0,2,2,2,1,2,1,WIN
91,NA1_4153348482,54,50,135,193213,160225,541,108.2,80742,1,0,2,2,3,1,0,LOSS
92,NA1_4147922800,42,36,98,118820,158489,1085,217,73250,1,1,3,1,2,1,1,WIN
93,NA1_4147922800,36,42,99,143560,123186,1270,254,67596,1,1,3,2,1,1,0,LOSS
94,NA1_4145748019,48,39,114,126336,113357,1224,244.8,64882,0,1,2,3,2,2,1,WIN
95,NA1_4145748019,39,48,89,104135,138585,1158,231.6,60535,1,1,3,1,2,1,0,LOSS
96,NA1_4145771495,49,45,124,137573,117359,1505,301,70831,1,2,3,1,2,0,1,WIN
97,NA1_4145771495,45,49,88,107276,146609,1340,268,69146,1,2,2,1,2,1,0,LOSS
98,NA1_4145440492,67,65,139,207724,280055,1176,235.2,107344,1,3,1,1,1,2,1,WIN
99,NA1_4145440492,65,67,168,262849,218075,1206,241.2,103613,1,1,3,1,1,1,0,LOSS
100,NA1_4145376362,48,50,123,129631,157601,1332,266.4,75903,1,2,3,1,1,2,1,WIN
101,NA1_4145376362,50,48,127,148598,137176,1481,296.2,75001,2,0,3,2,0,1,0,LOSS
102,NA1_4142295104,49,49,108,142314,173047,1199,239.8,74515,1,3,2,1,0,2,1,WIN
103,NA1_4142295104,49,49,106,164918,161094,809,161.8,73450,2,2,1,1,0,2,0,LOSS
104,NA1_4142238115,67,58,202,209270,197762,1165,233,99486,0,0,3,2,2,1,1,WIN
105,NA1_4142238115,58,67,160,190632,221368,1494,298.8,96039,1,1,3,2,2,1,0,LOSS
106,NA1_4141924940,74,55,183,317013,217280,919,183.8,113113,0,1,3,1,3,1,1,WIN
107,NA1_4141924940,55,74,116,201758,338665,1111,222.2,108575,0,1,1,2,1,2,0,LOSS
108,NA1_4141871695,37,26,107,72371,69948,1334,266.8,49634,1,1,3,1,2,1,1,WIN
109,NA1_4141871695,26,37,65,63688,79197,911,182.2,43543,2,1,2,3,1,0,0,LOSS
110,NA1_4141259100,58,49,142,114800,116734,1158,231.6,68961,0,2,1,3,1,1,1,WIN
111,NA1_4141259100,49,58,89,110389,120243,1476,295.2,64342,2,3,2,1,0,1,0,LOSS
112,NA1_4137582175,47,36,130,128693,100693,1332,266.4,64235,2,0,4,1,2,1,1,WIN
113,NA1_4137582175,36,47,63,95876,141515,1344,268.8,57964,1,3,2,0,1,3,0,LOSS
114,NA1_4137547310,42,28,112,92373,76245,1310,262,49655,1,2,1,2,0,1,1,WIN
115,NA1_4137547310,28,42,66,59580,95933,1878,375.6,44048,1,3,1,1,1,2,0,LOSS
116,NA1_4135048912,41,28,74,79599,82271,2099,419.8,56261,3,2,1,1,1,1,1,WIN
117,NA1_4135048912,28,41,69,74090,83501,1327,265.4,48436,1,1,2,1,0,1,0,LOSS
118,NA1_4131294999,31,17,78,65440,41548,946,189.2,47154,2,1,2,1,1,0,1,WIN
119,NA1_4131294999,17,31,37,39199,71387,1066,213.2,41109,0,1,3,1,2,2,0,LOSS
120,NA1_4131300952,53,37,133,128823,129406,1432,286.4,66149,2,0,4,1,2,0,1,WIN
121,NA1_4131300952,37,53,93,121396,142807,917,183.4,60398,0,3,3,0,1,1,0,LOSS
122,NA1_4130475344,44,23,110,126904,74882,1590,318,60555,0,1,3,1,3,1,1,WIN
123,NA1_4130475344,23,44,50,66773,135969,1175,235,53618,2,3,1,1,0,2,0,LOSS
124,NA1_4130470840,57,42,142,132571,124429,1175,235,66574,1,3,0,2,0,2,1,WIN
125,NA1_4130470840,41,57,82,99310,137901,1863,372.6,58548,1,2,1,1,1,2,0,LOSS
126,NA1_4129201052,52,48,114,145926,177112,1174,234.8,84772,2,1,2,3,2,0,1,WIN
127,NA1_4129201052,48,52,97,166717,154984,708,141.6,84625,1,1,1,2,1,1,0,LOSS
128,NA1_4129144333,59,62,130,192499,209284,1338,267.6,89471,1,2,1,3,1,1,1,WIN
129,NA1_4129144333,62,59,162,187636,198848,1628,325.6,88721,0,2,2,2,2,0,0,LOSS
130,NA1_4129130670,42,25,110,76288,68956,1512,302.4,55804,1,1,3,1,2,1,1,WIN
131,NA1_4129130670,25,42,47,63848,82726,1145,229,49224,1,2,1,1,0,2,0,LOSS
132,NA1_4128783866,60,33,115,141997,149533,882,176.4,75741,1,2,1,1,0,2,1,WIN
133,NA1_4128783866,33,60,58,131380,151417,1092,218.4,66884,2,2,2,0,0,1,0,LOSS
134,NA1_4128760826,37,34,99,78369,82860,1205,241,56141,2,0,2,1,1,1,1,WIN
135,NA1_4128760826,34,37,84,76454,82814,882,176.4,53230,1,2,1,3,1,0,0,LOSS
136,NA1_4128727595,47,31,102,91662,70848,996,199.2,53048,2,1,3,1,0,1,1,WIN
137,NA1_4128727595,31,47,53,65350,103067,744,148.8,47801,2,2,2,1,0,2,0,LOSS
138,NA1_4125517536,33,29,78,92045,121161,1177,235.4,63046,0,3,2,0,1,4,1,WIN
139,NA1_4125517536,29,33,83,105618,95411,1291,258.2,58841,1,0,2,2,1,1,0,LOSS
140,NA1_4125522435,47,44,98,105704,131243,1378,275.6,65377,2,2,2,1,1,2,1,WIN
141,NA1_4125522435,44,47,85,122666,111473,1164,232.8,62668,2,1,3,1,1,0,0,LOSS
142,NA1_4124199193,52,41,141,153259,153891,1596,319.2,74488,0,1,4,2,1,0,1,WIN
143,NA1_4124199193,41,52,104,144556,159499,1137,227.4,68669,1,1,4,0,2,1,0,LOSS
144,NA1_4124224605,46,41,106,136935,119907,1465,293,64513,1,4,2,1,0,2,1,WIN
145,NA1_4124224605,41,46,107,107107,148312,1169,233.8,60596,1,2,2,1,1,2,0,LOSS
146,NA1_4124221255,45,34,101,87738,97263,983,196.6,62169,0,2,2,2,2,0,1,WIN
147,NA1_4124221255,33,45,72,87548,92656,765,153,54804,1,0,3,2,2,0,0,LOSS
148,NA1_4124118778,43,38,113,134138,128495,1375,275,60913,2,2,3,1,0,2,1,WIN
149,NA1_4124118778,38,43,116,111665,143234,1073,214.6,57648,0,2,1,1,2,2,0,LOSS
150,NA1_4120830509,67,80,119,249580,342933,1309,261.8,123510,1,3,1,1,1,2,1,WIN
151,NA1_4120830509,80,67,188,326823,263092,1363,272.6,128324,2,2,2,1,1,0,0,LOSS
152,NA1_4119477302,38,27,70,109699,113206,1369,273.8,65455,1,4,1,0,1,3,1,WIN
153,NA1_4119477302,27,38,78,101893,114592,1164,232.8,60636,0,2,3,1,2,2,0,LOSS
154,NA1_4118378951,67,52,149,254422,183203,805,161,108564,1,1,2,2,2,0,1,WIN
155,NA1_4118378951,52,67,80,172884,265186,1090,218,100406,2,1,2,2,0,1,0,LOSS
156,NA1_4118392800,52,47,156,163488,117043,1140,228,71781,0,1,3,1,1,0,1,WIN
157,NA1_4118392800,46,52,118,109570,173917,1369,273.8,65889,0,2,3,0,2,2,0,LOSS
158,NA1_4117978792,36,41,92,97763,135867,867,173.4,62868,1,3,0,1,0,3,1,WIN
159,NA1_4117978792,41,36,116,125919,109885,999,199.8,60410,0,2,2,1,3,2,0,LOSS
160,NA1_4113413607,35,45,84,122600,174220,1154,230.8,69441,0,2,2,1,1,3,1,WIN
161,NA1_4113413607,43,35,112,160575,129979,1245,249,68714,1,1,3,1,1,1,0,LOSS
162,NA1_4113399974,42,50,100,91616,139821,931,186.2,60507,0,2,2,2,1,1,1,WIN
163,NA1_4113399974,50,42,106,129561,101445,1305,261,59651,2,1,4,0,0,1,0,LOSS
164,NA1_4112090687,43,27,100,108566,114383,987,197.4,71857,2,0,3,2,1,1,1,WIN
165,NA1_4112090687,27,43,69,102853,111739,935,187,65399,0,0,3,2,3,0,0,LOSS
166,NA1_4112047571,41,27,117,95824,90641,824,164.8,59807,1,2,1,2,0,1,1,WIN
167,NA1_4112047571,27,41,67,79050,101131,748,149.6,51482,2,1,2,0,2,1,0,LOSS
168,NA1_4111056434,31,18,81,56905,42599,1289,257.8,45209,0,3,2,1,1,1,1,WIN
169,NA1_4111056434,18,31,28,37188,61200,1784,356.8,38944,4,3,0,1,0,1,0,LOSS
170,NA1_4103802671,51,42,115,108153,107576,1148,229.6,62915,1,2,2,3,0,1,1,WIN
171,NA1_4103802671,42,51,90,98353,115831,1127,225.4,58152,2,4,2,0,0,2,0,LOSS
172,NA1_4103748313,50,34,145,114282,97792,1250,250,65559,0,0,3,1,3,1,1,WIN
173,NA1_4103748313,34,50,73,83273,122286,1147,229.4,59535,1,2,0,1,2,2,0,LOSS
174,NA1_4102608725,44,25,104,97079,71944,813,162.6,61906,0,1,3,2,1,0,1,WIN
175,NA1_4102608725,25,44,56,66074,102687,1023,204.6,54860,2,0,2,2,2,1,0,LOSS
176,NA1_4102060388,21,9,62,40286,24375,1019,203.8,33400,1,1,3,0,1,1,1,WIN
177,NA1_4102060388,9,21,20,21072,41600,926,185.2,27535,2,3,0,1,0,2,0,LOSS
178,NA1_4101987687,36,26,93,70532,62779,1150,230,47946,1,1,2,2,2,0,1,WIN
179,NA1_4101987687,25,36,60,57396,77083,804,160.8,41755,2,1,3,1,2,0,0,LOSS
180,NA1_4101986109,26,12,69,43370,34681,1075,215,37197,2,1,2,2,2,1,1,WIN
181,NA1_4101986109,12,26,22,26669,46084,1328,265.6,29810,1,1,1,3,1,0,0,LOSS
182,NA1_4101973828,40,38,95,104939,131975,1235,247,69041,0,2,2,2,1,1,1,WIN
183,NA1_4101973828,38,40,89,125319,111909,891,178.2,67719,2,2,2,1,1,0,0,LOSS
184,NA1_4102000429,43,49,107,125118,131009,1169,233.8,72375,2,2,2,2,0,1,1,WIN
185,NA1_4102000429,49,43,126,123124,133717,1015,203,75387,1,1,1,3,3,0,0,LOSS
186,NA1_4098864033,75,69,189,246031,190635,813,162.6,103448,1,0,4,0,3,1,1,WIN
187,NA1_4098864033,69,76,146,179768,265152,1157,231.4,104037,1,1,2,1,1,2,0,LOSS
188,NA1_4098798722,50,53,112,145122,170301,1230,246,66693,0,3,1,1,0,3,1,WIN
189,NA1_4098798722,53,50,141,149296,151928,1708,341.6,66347,0,3,2,1,2,1,0,LOSS
190,NA1_4098775107,50,60,101,123965,168843,1635,327,75645,0,2,2,2,1,2,1,WIN
191,NA1_4098775107,60,50,116,157042,134445,895,179,75944,2,2,1,1,1,1,0,LOSS
192,NA1_4097740628,44,37,104,109749,99614,1189,237.8,67009,1,2,1,2,2,0,1,WIN
193,NA1_4097740628,37,44,69,95585,115468,1761,352.2,63618,0,1,3,1,0,1,0,LOSS
194,NA1_4097686473,50,36,136,97692,97218,1098,219.6,58306,0,1,3,2,2,1,1,WIN
195,NA1_4097686473,36,50,80,77170,101457,1078,215.6,51829,3,2,3,0,0,1,0,LOSS
196,NA1_4097683517,64,45,150,138574,175249,1157,231.4,67237,2,4,1,0,1,2,1,WIN
197,NA1_4097683517,45,64,93,148856,146513,1606,321.2,60701,2,2,2,3,0,0,0,LOSS
0,NA1_4171190799,36,24,110,80412,75340,1513,302.6,50470,0,2,3,1,1,1,1,WIN
1,NA1_4171190799,24,36,70,66428,86570,1617,323.4,45937,2,2,0,2,0,1,0,LOSS
2,NA1_4171146546,55,28,125,136125,90414,1652,330.4,68353,1,3,1,3,0,0,1,WIN
3,NA1_4171146546,28,55,50,73912,144033,1062,212.4,60542,0,3,1,1,1,2,0,LOSS
4,NA1_4170873936,73,73,150,206793,206628,744,148.8,97091,0,1,4,4,0,0,1,WIN
5,NA1_4170873936,72,74,140,196279,218512,1292,258.4,97188,0,1,2,2,2,1,0,LOSS
6,NA1_4170851515,38,26,104,81881,75141,1334,266.8,60631,0,1,3,2,0,2,1,WIN
7,NA1_4170851515,25,38,48,59310,90053,1412,282.4,54518,2,2,2,1,1,0,0,LOSS
8,NA1_4170390967,47,28,125,103926,97230,1016,203.2,63263,2,1,2,1,3,1,1,WIN
9,NA1_4170390967,27,47,58,84076,112923,854,170.8,52781,1,2,1,2,0,2,0,LOSS
10,NA1_4170347507,38,26,106,84893,84448,841,168.2,52340,2,2,3,0,2,1,1,WIN
11,NA1_4170347507,26,38,57,75409,92911,975,195,45588,0,3,2,1,1,2,0,LOSS
12,NA1_4170323238,33,37,77,103440,94950,1343,268.6,63633,2,1,2,1,1,1,1,WIN
13,NA1_4170323238,37,33,99,88598,107058,1043,208.6,62068,0,1,2,2,0,2,0,LOSS
14,NA1_4169940549,30,26,89,61035,58445,1083,216.6,47676,1,1,3,0,4,0,1,WIN
15,NA1_4169940549,25,30,58,49641,68316,1236,247.2,43055,3,4,0,1,0,1,0,LOSS
16,NA1_4169544920,58,50,147,161378,166059,1473,294.6,73045,1,3,1,0,2,3,1,WIN
17,NA1_4169544920,49,59,126,137296,176958,1372,274.4,67010,1,2,2,1,1,2,0,LOSS
18,NA1_4169550463,53,38,140,168559,128855,1750,350,74337,1,2,3,2,1,0,1,WIN
19,NA1_4169550463,38,53,101,121693,183007,933,186.6,69808,0,3,3,1,1,2,0,LOSS
20,NA1_4169478138,32,26,95,66672,71201,1168,233.6,51996,0,2,2,2,2,1,1,WIN
21,NA1_4169478138,25,32,66,63148,71367,1227,245.4,46788,0,1,3,2,1,0,0,LOSS
22,NA1_4169476082,30,18,76,58795,46914,922,184.4,41905,2,2,1,1,2,1,1,WIN
23,NA1_4169476082,18,30,45,37392,62063,1300,260,36705,1,2,3,0,2,1,0,LOSS
24,NA1_4168751958,81,53,173,203511,155778,1320,264,92008,0,0,4,2,1,0,1,WIN
25,NA1_4168751958,53,81,76,149531,215577,960,192,85620,0,1,2,3,1,1,0,LOSS
26,NA1_4168716628,46,21,124,90593,77128,1361,272.2,56424,1,2,2,1,2,1,1,WIN
27,NA1_4168716628,21,46,44,67801,94106,1274,254.8,48170,0,2,2,2,1,1,0,LOSS
28,NA1_4168712780,39,24,98,62176,48034,2126,425.2,45974,3,1,3,1,1,0,1,WIN
29,NA1_4168712780,24,39,47,44270,68981,1325,265,39988,1,1,3,1,2,2,0,LOSS
30,NA1_4168667406,35,30,108,75375,75242,1872,374.4,55536,1,1,2,3,2,0,1,WIN
31,NA1_4168667406,30,35,73,69728,79297,749,149.8,50729,3,0,2,1,1,1,0,LOSS
32,NA1_4167389819,47,42,117,121916,107830,1234,246.8,69316,0,2,3,1,1,1,1,WIN
33,NA1_4167389819,42,48,98,102112,129293,1551,310.2,63796,0,1,2,3,0,1,0,LOSS
34,NA1_4165772609,46,33,97,85343,72534,1769,353.8,52827,1,2,1,2,0,1,1,WIN
35,NA1_4165772609,32,46,67,63750,90873,1483,296.6,50257,2,0,1,2,1,1,0,LOSS
36,NA1_4163545312,63,58,159,152105,160698,974,194.8,78991,1,0,3,2,1,1,1,WIN
37,NA1_4163545312,58,63,131,149630,160064,1165,233,76202,1,2,3,0,1,2,0,LOSS
38,NA1_4163522283,49,32,85,94621,79896,880,176,62769,1,1,0,3,0,0,1,WIN
39,NA1_4163522283,32,50,51,73851,97849,957,191.4,56149,2,1,1,3,0,0,0,LOSS
40,NA1_4163467719,49,37,110,115875,92675,1946,389.2,60731,1,0,4,1,2,0,1,WIN
41,NA1_4163467719,36,49,80,80268,132231,602,120.4,54951,2,1,1,2,2,2,0,LOSS
42,NA1_4163481508,50,38,123,96894,111450,982,196.4,61755,0,3,1,1,2,2,1,WIN
43,NA1_4163481508,38,50,93,102126,104719,1314,262.8,55910,2,2,1,2,1,1,0,LOSS
44,NA1_4163426881,53,37,118,129658,83682,1463,292.6,67953,1,1,3,1,2,0,1,WIN
45,NA1_4163426881,37,53,78,76209,136687,1430,286,61020,1,1,2,2,0,2,0,LOSS
46,NA1_4163338232,56,32,126,121546,111952,872,174.4,66860,1,1,2,3,0,0,1,WIN
47,NA1_4163338232,32,56,61,106661,129804,1605,321,61334,4,2,1,1,0,0,0,LOSS
48,NA1_4163312445,30,34,77,71417,85782,1419,283.8,49614,2,2,2,1,0,1,1,WIN
49,NA1_4163312445,34,30,83,75607,75178,1219,243.8,47593,1,2,1,2,1,1,0,LOSS
50,NA1_4163271762,67,52,133,130387,126935,808,161.6,68550,2,4,1,0,0,2,1,WIN
51,NA1_4163271762,51,67,123,108680,137604,1659,331.8,63607,1,1,4,0,2,1,0,LOSS
52,NA1_4162972504,56,42,132,117380,103847,1153,230.6,65804,0,2,3,1,0,2,1,WIN
53,NA1_4162972504,42,56,89,97908,123143,1420,284,60109,0,1,2,3,1,1,0,LOSS
54,NA1_4162959044,19,12,51,40050,39207,1421,284.2,30518,1,2,2,0,0,2,1,WIN
55,NA1_4162959044,11,19,28,33086,41318,1340,268,26945,2,2,2,1,1,1,0,LOSS
56,NA1_4162425508,73,63,122,204589,162570,1532,306.4,87352,1,2,2,2,0,1,1,WIN
57,NA1_4162425508,61,73,112,148666,217567,1863,372.6,83232,2,1,3,1,1,0,0,LOSS
58,NA1_4162419844,40,25,96,98895,103779,1447,289.4,65478,0,2,2,2,2,1,1,WIN
59,NA1_4162419844,25,40,53,96737,108030,1297,259.4,59074,2,1,2,1,2,0,0,LOSS
60,NA1_4161698360,32,20,61,54016,47624,889,177.8,38772,1,2,2,1,0,3,1,WIN
61,NA1_4161698360,20,32,44,39367,54929,1412,282.4,34584,1,1,3,2,1,1,0,LOSS
62,NA1_4161724000,32,22,98,74013,49544,1111,222.2,49271,0,0,3,3,1,0,1,WIN
63,NA1_4161724000,22,33,60,45589,79521,966,193.2,45742,1,0,1,3,3,1,0,LOSS
64,NA1_4160657718,47,50,94,128256,123333,1261,252.2,76948,2,2,3,0,0,1,1,WIN
65,NA1_4160657718,50,47,112,116867,138078,1285,257,74783,2,1,1,2,1,1,0,LOSS
66,NA1_4160681975,42,43,87,95338,125115,1459,291.8,67834,2,2,2,2,0,1,1,WIN
67,NA1_4160681975,43,42,96,118135,103815,1015,203,66215,2,2,2,3,0,0,0,LOSS
68,NA1_4160650575,39,43,91,112068,110481,1254,250.8,57264,2,2,0,2,0,2,1,WIN
69,NA1_4160650575,43,39,109,103805,121054,1035,207,57253,1,3,1,1,2,1,0,LOSS
70,NA1_4160511871,66,49,158,163718,159884,1653,330.6,79811,1,2,0,3,0,1,1,WIN
71,NA1_4160511871,49,66,106,151822,176823,1008,201.6,75652,0,1,4,1,1,2,0,LOSS
72,NA1_4160190679,72,77,137,193553,200406,1056,211.2,94892,1,2,3,1,1,1,1,WIN
73,NA1_4160190679,77,73,157,190740,209885,956,191.2,95999,3,1,1,2,0,0,0,LOSS
74,NA1_4159589221,23,19,53,37407,38017,1584,316.8,35174,0,0,3,2,1,1,1,WIN
75,NA1_4159589221,18,23,45,33032,42233,1119,223.8,32768,1,3,3,1,0,1,0,LOSS
76,NA1_4159604567,61,43,170,166329,140404,1486,297.2,71787,1,2,1,2,2,0,1,WIN
77,NA1_4159604567,43,61,116,129491,180419,1277,255.4,67065,0,3,1,1,0,3,0,LOSS
78,NA1_4157659403,50,51,111,164931,130093,1303,260.6,77324,1,3,1,2,0,1,1,WIN
79,NA1_4157659403,51,50,123,120325,179782,734,146.8,76203,2,4,1,0,2,1,0,LOSS
80,NA1_4157626151,44,31,109,96648,90792,1811,362.2,63877,2,1,3,1,0,1,1,WIN
81,NA1_4157626151,31,44,67,83731,101908,875,175,59194,1,2,1,3,1,1,0,LOSS
82,NA1_4157536793,44,57,114,119381,161638,1254,250.8,70254,1,3,2,0,1,3,1,WIN
83,NA1_4157536793,57,45,163,142187,132385,843,168.6,72436,1,2,1,2,1,1,0,LOSS
84,NA1_4157533500,41,18,113,80367,60113,1321,264.2,50317,0,3,1,2,1,2,1,WIN
85,NA1_4157533500,18,41,47,47945,84297,1614,322.8,40530,1,3,3,0,0,3,0,LOSS
86,NA1_4157124943,39,21,112,85542,83124,1307,261.4,55358,1,2,2,1,2,2,1,WIN
87,NA1_4157124943,21,39,45,67247,88916,993,198.6,48587,1,2,1,3,0,1,0,LOSS
88,NA1_4156084477,38,21,102,81059,84652,1097,219.4,50763,2,1,2,1,2,2,1,WIN
89,NA1_4156084477,21,38,65,72301,89633,1419,283.8,44680,1,1,3,1,1,0,0,LOSS
90,NA1_4156038166,55,58,124,171641,175681,1012,202.4,81931,3,3,0,1,1,1,1,WIN
91,NA1_4156038166,58,55,171,159903,186479,1446,289.2,82356,1,2,3,0,2,2,0,LOSS
92,NA1_4156052234,54,36,121,107653,89170,927,185.4,60781,2,0,2,2,0,0,1,WIN
93,NA1_4156052234,35,54,65,83532,114611,1083,216.6,54470,2,2,3,0,0,0,0,LOSS
94,NA1_4155956434,55,38,120,116708,102144,815,163,68530,2,3,2,0,0,2,1,WIN
95,NA1_4155956434,38,55,80,93146,121765,1428,285.6,62094,1,1,3,2,1,1,0,LOSS
96,NA1_4155991390,25,23,70,55359,67288,926,185.2,48648,0,2,2,1,2,1,1,WIN
97,NA1_4155991390,23,25,65,64158,57478,1079,215.8,44477,1,1,4,1,2,1,0,LOSS
98,NA1_4155928107,29,30,83,81182,75112,796,159.2,59143,2,2,3,1,0,1,1,WIN
99,NA1_4155928107,30,29,78,68416,84908,1165,233,54983,1,2,2,1,1,2,0,LOSS
100,NA1_4155934610,44,34,116,83342,93657,1051,210.2,54926,0,3,1,1,2,2,1,WIN
101,NA1_4155934610,34,44,78,83547,90302,1232,246.4,49689,2,1,4,1,0,1,0,LOSS
102,NA1_4155893572,62,31,169,133035,92269,1454,290.8,60278,2,0,2,3,0,1,1,WIN
103,NA1_4155893572,31,62,66,87380,148028,1415,283,51334,1,4,0,0,1,4,0,LOSS
104,NA1_4155173141,55,45,113,148800,115420,1790,358,64581,2,0,3,2,1,0,1,WIN
105,NA1_4155173141,45,55,104,108008,166601,725,145,61777,1,2,2,1,1,2,0,LOSS
106,NA1_4155157216,46,27,133,96642,81497,803,160.6,60935,1,1,2,2,3,0,1,WIN
107,NA1_4155157216,27,46,58,70885,101946,1659,331.8,52836,1,1,1,2,1,3,0,LOSS
108,NA1_4154891871,54,47,125,129232,125636,1399,279.8,70726,0,3,2,2,0,2,1,WIN
109,NA1_4154891871,47,54,96,113141,136425,1102,220.4,67030,1,2,1,2,1,1,0,LOSS
110,NA1_4154847010,77,49,185,205508,139350,1529,305.8,79670,1,1,2,3,1,0,1,WIN
111,NA1_4154847010,49,77,99,132042,220604,995,199,75366,2,4,1,1,0,2,0,LOSS
112,NA1_4154005261,46,47,121,164465,199281,1626,325.2,81770,0,2,1,1,2,2,1,WIN
113,NA1_4154005261,47,46,110,181827,169383,1494,298.8,76023,0,0,4,1,1,1,0,LOSS
114,NA1_4153255541,54,44,107,120099,147061,1593,318.6,67975,2,2,2,1,2,1,1,WIN
115,NA1_4153255541,44,54,118,134614,130093,1197,239.4,65673,2,2,3,2,1,0,0,LOSS
116,NA1_4153214598,61,46,181,186038,132514,1257,251.4,83327,1,1,2,1,1,1,1,WIN
117,NA1_4153214598,46,61,92,121231,198934,1696,339.2,75993,2,3,1,1,0,2,0,LOSS
118,NA1_4153222613,57,30,154,110429,92064,1255,251,63418,1,1,2,0,3,1,1,WIN
119,NA1_4153222613,28,57,49,73155,120080,1214,242.8,55508,2,2,1,1,2,0,0,LOSS
120,NA1_4152890916,64,40,149,135570,102769,1349,269.8,78883,2,0,3,2,1,0,1,WIN
121,NA1_4152890916,40,64,54,99219,142174,1751,350.2,70170,3,2,1,3,0,0,0,LOSS
122,NA1_4152795666,52,24,126,109395,85116,1212,242.4,64854,1,1,3,1,2,1,1,WIN
123,NA1_4152795666,23,52,50,75164,115133,1460,292,55288,1,3,2,2,0,1,0,LOSS
124,NA1_4152810454,55,50,127,139381,166463,1194,238.8,76693,2,4,1,1,0,2,1,WIN
125,NA1_4152810454,50,55,133,155448,147097,1720,344,74222,0,1,3,1,2,1,0,LOSS
126,NA1_4152757089,34,17,91,64347,52738,996,199.2,46802,1,1,2,2,2,0,1,WIN
127,NA1_4152757089,17,34,39,44325,65635,1152,230.4,40311,1,1,3,1,0,1,0,LOSS
128,NA1_4152555126,45,34,118,95995,100885,1486,297.2,61385,2,2,3,0,2,1,1,WIN
129,NA1_4152555126,34,45,61,88161,100671,1053,210.6,57390,2,4,1,0,0,2,0,LOSS
130,NA1_4152552050,39,30,80,80260,65628,1258,251.6,60900,2,0,4,2,0,0,1,WIN
131,NA1_4152552050,30,40,56,61328,94195,1247,249.4,54551,3,2,3,0,2,0,0,LOSS
132,NA1_4152418355,70,57,146,189177,167486,1237,247.4,83354,2,2,2,1,0,1,1,WIN
133,NA1_4152418355,57,70,138,152907,197780,1112,222.4,77808,0,2,3,0,2,1,0,LOSS
134,NA1_4152424565,50,34,144,135064,108761,702,140.4,69311,0,2,2,2,1,1,1,WIN
135,NA1_4152424565,34,50,76,102711,144411,883,176.6,65108,2,1,2,0,2,2,0,LOSS
136,NA1_4152421378,69,64,153,203814,169061,1555,311,78892,1,3,3,0,0,1,1,WIN
137,NA1_4152421378,63,69,119,139424,214484,1513,302.6,79879,2,2,1,2,1,2,0,LOSS
138,NA1_4152369697,24,20,59,39245,41106,925,185,37571,0,1,1,3,0,1,1,WIN
139,NA1_4152369697,20,24,26,37166,41585,1584,316.8,33967,3,1,3,1,0,1,0,LOSS
140,NA1_4152300577,57,58,155,193119,248002,809,161.8,86644,2,1,1,2,1,3,1,WIN
141,NA1_4152300577,58,57,152,209431,203521,1766,353.2,85597,1,2,3,0,2,1,0,LOSS
142,NA1_4152248519,47,42,116,117221,137972,1147,229.4,65824,1,2,2,1,2,2,1,WIN
143,NA1_4152248519,41,47,96,130360,127166,1070,214,62082,1,2,3,2,1,1,0,LOSS
144,NA1_4151220249,41,49,67,92538,144326,2002,400.4,70207,2,1,1,2,2,1,1,WIN
145,NA1_4151220249,49,41,124,127505,96992,1220,244,69703,1,0,4,1,0,0,0,LOSS
146,NA1_4151157063,53,42,123,141328,126353,1565,313,75730,1,1,3,1,2,1,1,WIN
147,NA1_4151157063,42,53,95,120365,149763,1397,279.4,72683,2,2,1,2,1,0,0,LOSS
148,NA1_4150479939,42,27,115,90501,67196,1201,240.2,55094,2,4,2,1,1,0,1,WIN
149,NA1_4150479939,27,42,58,61532,98501,613,122.6,50090,2,3,2,0,1,1,0,LOSS
150,NA1_4150452411,52,47,134,189705,133293,740,148,88131,2,1,3,2,0,0,1,WIN
151,NA1_4150452411,47,52,92,129597,199140,1398,279.6,83773,1,2,2,1,1,2,0,LOSS
152,NA1_4150406936,48,42,147,128783,154526,892,178.4,81362,0,1,2,2,1,1,1,WIN
153,NA1_4150406936,42,48,103,148048,136477,1009,201.8,77416,1,2,3,1,1,0,0,LOSS
154,NA1_4150365231,40,25,102,81573,93005,1017,203.4,56378,2,2,1,1,2,2,1,WIN
155,NA1_4150365231,25,40,63,83293,88863,816,163.2,50830,1,1,1,3,0,1,0,LOSS
